"LLAVE_BUSQUEDA"¬"TWEET"¬"USUARIO_RT"¬"CONTEO"
"PETRO"¬"RT @Elrepublicano09: Que tienen en comun estos mediocres?Daniel SamperGustavo PetroDaniel Coronell Ivan CepedaMatador!Que no serian.."¬" @Elrepublicano09"¬113
"PETRO"¬"RT @jomasalsa44: Sres. @FiscaliaCol BUENO EL VIERNES 14 PERDERE LA INVESTIDURA, O SEA SIN VESTIDO Y ALBOROTADO, ASI QUE APROVECHEN PARA QUE.."¬" @jomasalsa44"¬110
"PETRO"¬"RT @HOLLMANMORRIS: En este momento hablando con @petrogustavo sobre Bogota. https://t.co/QJzfjUb8xd"¬" @HOLLMANMORRIS"¬108
"PETRO"¬"RT @ELNODOColombia: En 24 horas Petro podria perder su Curul. Articulo 122 de la Constitucion obliga a decidir al Consejo de Estado contra.."¬" @ELNODOColombia"¬96
"PETRO"¬"RT @JimmyPsicol: Senador @petrogustavo , como ciudadano del comun, afin a las ideas de la Colombia Humana y promotor de las mismas en mi co.."¬" @JimmyPsicol"¬90
"PETRO"¬"RT @Setulus1: El Sargento Bernal explica el control de hemorragias improvisando torniquete, y taponamiento con gasa esteril.Todo entrenami.."¬" @Setulus1"¬87
"PETRO"¬"RT @saludhernandezm: Lastima que Claudia Lopez firme alianza con la izquierda extrema y populista de Petro. Espero que si gana no les de po.."¬" @saludhernandezm"¬85
"PETRO"¬"RT @ghitis: El pseudo-democrata Petro se opone a que la gente se pronuncie a traves de un mecanismo democratico como lo es el referendo.El.."¬" @ghitis"¬85
"PETRO"¬"RT @SantrichLibre: .@petrogustavo, a quienes nos han adversado no les pedimos que nos defiendan, sino que apliquen la legalidad que dicen d.."¬" @SantrichLibre"¬85
"PETRO"¬"RT @LucasBotero6: Si @petrogustavo, pierde la investidura manana, es mejor que cierre Twitter, porque me hago cerrar la cuenta, aparte de l.."¬" @LucasBotero6"¬84
"PETRO"¬"RT @carlos8a210856: .Audiencia de perdida de investidura contra Gustavo Petro fue postergada Y sucede que el demandante, Carlos Manuel Alf.."¬" @carlos8a210856"¬83
"PETRO"¬"RT @SorMamerta: @ramirezdo @lilipiedadvalle @JoseManuelB2013 @maxmaye15354547 @CarlosMemon @gener_usuga @juancadelgado @ANNALVAREZG @Marian.."¬" @SorMamerta"¬81
"PETRO"¬"RT @FNAraujoR: Cuando alguien escarba y revisa quien esta detras de Petro. Se va a sorprender: estan los mismos con las mismas.."¬" @FNAraujoR"¬79
"PETRO"¬"RT @elespectador: La tesis de @petrogustavo es que no solo el maltrato en los entrenamientos militares deriva en los llamados falsos posit.."¬" @elespectador"¬71
"PETRO"¬"RT @K_Ibarguen: #FirmoParaQueUribeSeRetire escriben los colectivos. Cada dia compruebo mas y mas, que los mamertos sufren de imbecilidad ag.."¬" @K_Ibarguen"¬70
"PETRO"¬"RT @MikeLaRuralBass: @KstroJk @petrogustavo Yo sigo a Petro y pertenezco a la colombia humana y no tengo ningun tipo de vicio. A usted en c.."¬" @MikeLaRuralBass"¬69
"PETRO"¬"RT @carlos19730516: Hablan de criminales y no ven el jefecito que tienen @boysdontcry2908 @petrogustavo @elsemblante @katy_66 @Epicur.."¬" @carlos19730516"¬68
"PETRO"¬"RT @angelamrobledo: La defensa de la Paz continua , @petrogustavo en panel de Defendamos la Paz Internacional #EnElExteriorDefendemosLaPaz.."¬" @angelamrobledo"¬67
"PETRO"¬"RT @Col_Uribista: ?En  Cual video es mas evidente el delito?@JSantrich_FARC  narcoterrorista@petrogustavo corrupetro https://t.co/qyD6n8k.."¬" @Col_Uribista"¬64
"PETRO"¬"RT @milous3646: A ver, a ver: ?A quien le gustaria a usted enfrentar en un RING de lucha libre pa ""cascale"" o pa que le ""casquen"" a usted?.."¬" @milous3646"¬61
"PETRO"¬"RT @edardoc12: Quizas, quizas, quizas algun dia deje de contar billetes. https://t.co/68seUaH2RI"¬" @edardoc12"¬61
"PETRO"¬"RT @EnriquePenalosa: Manana inauguramos la nueva Cinemateca de Bogota. El gran centro de las artes audiovisuales! Contratada por la Alcaldi.."¬" @EnriquePenalosa"¬59
"PETRO"¬"RT @IvanCepedaCast: Lanzamiento Defendamos la Paz Internacional @AidaAvellaE @SandinoVictoria @IvanCepedaCast @petrogustavo @GustavoBolivar.."¬" @IvanCepedaCast"¬58
"PETRO"¬"RT @argiro1961: La izquierda se esta enterrando solita .. admiran a Petro , llevan en hombros a Claudia Lopez, son afines a las farc , ven.."¬" @argiro1961"¬57
"PETRO"¬"RT @Johanacol123451: Esta es la desgracia mas grande que tiene Colombia, por que el cancer lo componen, Gustavo Petro, Gustavo Bolivar, Iva.."¬" @Johanacol123451"¬56
"PETRO"¬"RT @LuisMaraiano: El dia es hoy . No manana.  apoyar la campana . el video de alias  bolsa. LA RATA. https://t.co/MvfhIfueau"¬" @LuisMaraiano"¬55
"PETRO"¬"RT @cielo_rusinque: Jueves 13 de Junio 2:00pm  #EnelExteriorDefendemosLaPaz  Invitados especiales: @AidaAvellaE, @IvanCepedaCast Ex Ministr.."¬" @cielo_rusinque"¬53
"PETRO"¬"RT @MoisesAlvaro_: Se lanza el Capitulo Internacional de Defendamos La Paz. Intelectuales, activistas y exiliados unidas para lograr un pai.."¬" @MoisesAlvaro_"¬52
"PETRO"¬"RT @JuanCamilo: ?Recuerdan que la @PoliciaBogota tiene un Comando horrible y vetusto, mientras que el edificio del nuevo Comando duro anos.."¬" @JuanCamilo"¬52
"PETRO"¬"RT @Sofisma8: @GustavoBolivar @petrogustavo Que alguien le diga al indio guionista de tavo, que esos paramilitares estan todos pagando pena.."¬" @Sofisma8"¬52
"PETRO"¬"RT @West01Santiago: Aqui el asunto no tiene que ver con ninguna sistematicidad ni persecucion por ser opositores. El asunto es que NADIE qu.."¬" @West01Santiago"¬51
"PETRO"¬"RT @FabianSanabriaS: Si @EnriquePenalosa hubiese hecho con el METRO SUBTERRANEO DE BOGOTA lo mismo que con la Nueva Cinemateca que le dejo.."¬" @FabianSanabriaS"¬51
"PETRO"¬"RT @pulzo: .@petrogustavo, siguiente opositor que podria perder su curul en el Congreso https://t.co/PTqyPis6eg https://t.co/PK7q2IPhNi"¬" @pulzo"¬49
"PETRO"¬"RT @DomingoPaniza: ?Y la de @petrogustavo para cuando??Acaso la ley no aplica para todos? https://t.co/XhceFh99ar"¬" @DomingoPaniza"¬49
"PETRO"¬"RT @supercatrina66: Sr. @petrogustavo, pase al tablero.Prueba de EFICIENCIA:Mocion de Censura a Min-Carrasquilla: Fallo Debate al Fi.."¬" @supercatrina66"¬48
"PETRO"¬"RT @elcuchoanticom: Buenos dias amigos URIBISTAS.La tarea se cumple Emision  capituloLA BOLSA DE PETRORT. #LaBolsaDePetro https://t.co/.."¬" @elcuchoanticom"¬48
"PETRO"¬"RT @JEAM_79v2: DE LOS MISMOS QUE..- llevaron a Petro a la presidencia- metieron preso a Alvaro Uribe- quebraron el GRUPO AVAL- sacaro.."¬" @JEAM_79v2"¬48
"PETRO"¬"RT @JaimeDelTodoES: Petro dejo para Bogota una cinemateca, una arena, un metro cable y otras.. que se salvaron. Lastima, le bloquearon el.."¬" @JaimeDelTodoES"¬48
"PETRO"¬"RT @ClavijoAndres83: El problema real no son los 500 vasos de agua de Martha Lucia ni el azucar de Petro, el gran problema es el fanatismo.."¬" @ClavijoAndres83"¬47
"PETRO"¬"RT @TorresAren: MIRA @petrogustavo Los anaqueles de los supermercados en Venezuela estan full de comidaA los de la IZQUIERDA en Colombia.."¬" @TorresAren"¬47
"PETRO"¬"RT @edisonbedoya: Doble Moral2004. Tres Autodefensas en el congresoLos aplaudian como ""heroes""La idea era legitimar sus atrocidades.@A.."¬" @edisonbedoya"¬46
"PETRO"¬"RT @AndresCamiloHR: ""El @COL_EJERCITO es de todo el pueblo colombiano"" @petrogustavo https://t.co/biEmDW3I5B"¬" @AndresCamiloHR"¬46
"PETRO"¬"RT @ReporteYa: #13Jun ?Que paso con El Petro? ?Por que ya (..) no hablan de el? Tal como lo advertimos siempre: el Petro es un FRACASO mas.."¬" @ReporteYa"¬45
"PETRO"¬"RT @silvioravel: No @petrogustavo, lo que los Cols pretendemos con ese referendo es recobrar el Estado de Derecho que Ud en compania de cri.."¬" @silvioravel"¬45
"PETRO"¬"RT @MaPaulaFonseca: No senores @ELTIEMPO . La cinemateca es hoy una realidad porque @petrogustavo la hizo realidad, la proyecto, la diseno,.."¬" @MaPaulaFonseca"¬44
"PETRO"¬"RT @MajoDoria: A mi me preocupa que la gente que estan matando son los que votaron por Petro y los votantes de Duque se estan reproduciendo.."¬" @MajoDoria"¬44
"PETRO"¬"RT @gusgomez1701: Excelente por Bogota. No solo la Cinemateca, sino la gallardia de este episodio. Bien por @EnriquePenalosa y bien por @pe.."¬" @gusgomez1701"¬43
"PETRO"¬"RT @ecuanimusjustus: Conclusion:Petro ama el ""Perico"" sobre todas las cosas@petrogustavo"¬" @ecuanimusjustus"¬43
"PETRO"¬"RT @Aemon3428: ?Ya @petrogustavo obligo a firmar en marmol a los verdes la promesa de metro subterraneo?"¬" @Aemon3428"¬41
"PETRO"¬"RT @Dorisvalbuenaru: EL Q HABLA DE MORAL EL GENOCIDA D @petrogustavo ASESINO Q PASO CON LA BOLSA? https://t.co/Bq14Zl6k7C"¬" @Dorisvalbuenaru"¬41
"PETRO"¬"RT @Johanacol123451: @petrogustavo Sapo grande el que nos toco tragarnos los Colombianos  al tenerlo a ud, en el Senado."¬" @Johanacol123451"¬41
"PETRO"¬"RT @susanaraffalli: Economia de puertos por abanderados de la soberania alimentaria.Importacion masiva aunque 70% de la prod. nacional se.."¬" @susanaraffalli"¬40
"PETRO"¬"RT @jsan5765899103: @petrogustavo Ud reconoce los hechos Petro? Ud es decente? De donde salieron los fajos de dinero que recibio? https://t.."¬" @jsan5765899103"¬40
"PETRO"¬"RT @AlexLopezMaya: La lucha y la unidad de nuestro pueblo si sirve. Informe de los lideres del paro civico de #Buenaventura en Acueducto y.."¬" @AlexLopezMaya"¬40
"PETRO"¬"RT @Apmigdol: la delincuencia le tomo ventaja al Congreso.ejemplos ;Gustavo Petro,  empacando dinero al estilo caracortada.en video , c.."¬" @Apmigdol"¬36
"PETRO"¬"RT @JimmyPsicol: Senador @petrogustavo es cada vez MAS CLARO, q el Partido Verde asume posturas mas de derecha, hasta imitan al uribismo. L.."¬" @JimmyPsicol"¬36
"PETRO"¬"RT @elquelosdelata: Han pensado que las redes generaron una reaccion social de tal magnitud que lograron que la revista mas importante del.."¬" @elquelosdelata"¬36
"PETRO"¬"RT @JuanCamilo: Bueno, ahi lo tienen, lo que era un secreto a voces: @ClaudiaLopez en coalicion con el partido de Samuel Moreno, con la gen.."¬" @JuanCamilo"¬35
"PETRO"¬"RT @adrianfelipega2: SICARIO, SICARIO, SICARIO @petrogustavo https://t.co/lXkK3qUVu4"¬" @adrianfelipega2"¬35
"PETRO"¬"RT @AndreaRamirezA_: Petro intentando cambiarle la vida a los Colombianos. https://t.co/yh4erXcDwt"¬" @AndreaRamirezA_"¬35
"PETRO"¬"RT @lasbotascongato: No olvidar!! El criminal @petrogustavo nada que da explicaciones coherentes!! CORRUPTO.. TRAQUETO!! https://t.co/.."¬" @lasbotascongato"¬34
"PETRO"¬"RT @ricardopuentesm: Las tales Aguilas Negras solo aparecen en epocas electorales, para amenazar a los bandidos y sus aliados? / Aguilas N.."¬" @ricardopuentesm"¬34
"PETRO"¬"RT @OscarOrtizE1: @petrogustavo Y que mierda es el estado de derecho si un deluncuente como usted no esta en la carcel??"¬" @OscarOrtizE1"¬33
"PETRO"¬"RT @sumariumcom: Rafael Guzman: ""?Que paso con El Petro? ?Por que ya los usurpadores no hablan de el? Tal como lo advertimos siempre es un.."¬" @sumariumcom"¬33
"PETRO"¬"RT @macafono: Los mismos que votaron en blanco porque les daba igual Petro que Uribe, ?cual es la puta sorpresa? https://t.co/lRD4YL1HDN"¬" @macafono"¬33
"PETRO"¬"RT @juliomej49: El mismo pais que llevo al chavista de @petrogustavo a segunda vuelta, hoy mira por debajo del hombro a los venezolanos que.."¬" @juliomej49"¬33
"PETRO"¬"RT @lasillacaribe: . [?]@petrogustavo[?] dio guino para Alcaldia de Cartagena a Adelina Covo, exmagistrada del CNE por el vargasllerismo y quie.."¬" @lasillacaribe"¬32
"PETRO"¬"RT @RODRIMARTINEZH: Me tiene preocupado la situacion de @petrogustavo , claramente NO esta tomando su medicacion psiquiatrica, esta desafor.."¬" @RODRIMARTINEZH"¬32
"PETRO"¬"RT @Qir43w0XiGT3gQg: @GustavoBolivar Oiga cargamaletas de Petro, el repudio no es por odio, es porque Santrich es un narcoterrorista que se.."¬" @Qir43w0XiGT3gQg"¬31
"PETRO"¬"RT @idartes: @petrogustavo Los recursos de la Bogota Humana invertidos en la @CinematecaBta fueron $27.618.353.173 la obra no estaba financ.."¬" @idartes"¬31
"PETRO"¬"RT @JusticiaEsPaz35: Una muestra que estamos en una dictadura judicial que quien no sea drogo va preso https://t.co/wJMeIyFEoL"¬" @JusticiaEsPaz35"¬31
"PETRO"¬"RT @Sofisma8: @petrogustavo Usted de que estado de derecho habla? Porq unos cuantos no van a venir a imponer lo que se les viene en gana, e.."¬" @Sofisma8"¬30
"PETRO"¬"RT @srpesao: Este es el video que los azucareros del pais no quieren que vean y algunos medios de comunicacion, como @BluRadioCo @NoticiasC.."¬" @srpesao"¬30
"PETRO"¬"RT @FernanMartinez: Segun revela un estudio reciente, las muertes por suicidio, sobredosis de alcohol y drogas estan en su punto mas alto e.."¬" @FernanMartinez"¬29
"PETRO"¬"RT @LaPazColombiani: <<..Todavia @VickyDavilaH y el URIBISMO dicen que las Ejecuciones Extrajudiciales en Colombia (Falsos Positivos) NO Ex.."¬" @LaPazColombiani"¬29
"PETRO"¬"RT @WILLJ84753699: Vean video hasta el final, saquen conclusiones.Razon tiene @petrogustavo cuando dice que estamos en una Dictadura.""Uri.."¬" @WILLJ84753699"¬28
"PETRO"¬"RT @iTrinodoro: Petro MedicoPetro AbogadoPetro PsicologoPetro ForensePetro BomberoPetro AmbientalistaPetro JuezPetro Personaje bibli.."¬" @iTrinodoro"¬28
"PETRO"¬"RT @jeronimo8927: Solo difundir!!asi el sicario y Bolivar saldran pa la puta mierda https://t.co/fL6f0kYrMY"¬" @jeronimo8927"¬27
"PETRO"¬"RT @vivaciudadania: #EnelExteriorDefendemosLaPaz Inicia capitulo internacional de Defendamos la Paz desde @CINEP_PP  invitados especiales:.."¬" @vivaciudadania"¬27
"PETRO"¬"RT @Uriasv: Vale. Gran campana. https://t.co/9omQamkh5X"¬" @Uriasv"¬27
"PETRO"¬"RT @jndevis: Alguien q le explique al criminal impune .@petrogustavo q si el Presidente de la Rep o su Vice le dicen a un narcotraficante "".."¬" @jndevis"¬27
"PETRO"¬"RT @PetroDivisa: Presidente @NicolasMaduro deje el #Petro como unidad de cuenta solo para tramites burocraticos, es momento de calcular el.."¬" @PetroDivisa"¬26
"PETRO"¬"RT @TITORODRIGUEZZ: SEGUIDORES del clon de Chavez en Colombia, Gustavo Petro, protestan exigiendo el cese de la medida impuesta por el Gobi.."¬" @TITORODRIGUEZZ"¬26
"PETRO"¬"RT @jairoestradal: No le queda bien a Petro pontificar sobre las modalidades de financiacion de las FARC-EP durante la guerra irregular y d.."¬" @jairoestradal"¬26
"PETRO"¬"RT @edisonbedoya: Yo tambien firmo. Porque @AlvaroUribeVel deje en paz el pais#FirmoParaQueUribeSeRetire@AidaAvellaE @PizarroMariaJo @pe.."¬" @edisonbedoya"¬25
"PETRO"¬"RT @luismorales0621: Senor @petrogustavo en su alcaldia murieron 13 ninos por desnutricion No tiene nada de ""Humano"" dejar morir ninos de.."¬" @luismorales0621"¬25
"PETRO"¬"RT @nanilike02: SI SE PUEDE:  A recoger las firmas si esta asustado Petro es porque es buena senal y sabe que el Constituyente Primario, pu.."¬" @nanilike02"¬25
"PETRO"¬"RT @Zien_TheBosch: @petrogustavo Lo que hizo la Registraduria (con R mayuscula), es garantizar precisamente el Estado de Derecho.La partic.."¬" @Zien_TheBosch"¬25
"PETRO"¬"RT @gener_usuga: Recuerdo cuando todos salian corriendo donde los uribistas por que @petrogustavo los convertiria en Venezuela..Que dicen.."¬" @gener_usuga"¬24
"PETRO"¬"RT @CarlosOCorrea: Hoy puede ser el mejor dia del ano.Hoy 14 de junio el Consejo de Estado toma decisiones sobre el retiro de la investidu.."¬" @CarlosOCorrea"¬24
"PETRO"¬"RT @elANTIMILI: Vea, digan lo que quieran, pero a mi @GustavoBolivar siempre me reivindica que mi voto por el para Senador es DECENTE, grac.."¬" @elANTIMILI"¬24
"PETRO"¬"RT @ChurchillBogota: La defensa de los narcoCongresistas. De los violadores. Esta senora minimo debe estar presa o un psiquiatra. Asqueroso.."¬" @ChurchillBogota"¬24
"PETRO"¬"RT @conypantoja: El bufon Daniel Samper, se canso de igualar a Petro con el nefasto Uribe y hoy posa de digno inventandose una campana chim.."¬" @conypantoja"¬24
"PETRO"¬"RT @BrigadaVargas: #AndamosEnAlgo Conservatorio de #blockchain ,Petro, Economia Digital y Sistema Patria con los cadetes de 1er ano de la A.."¬" @BrigadaVargas"¬23
"PETRO"¬"RT @Brandt_Jimmy_: El titular deberia decir @petrogustavo siguiente CORRUPTO que podria perder su curul en el Congreso, pero el sesgo y la.."¬" @Brandt_Jimmy_"¬23
"PETRO"¬"RT @Duly10_: Ya empezamos.. Aplazando y aplazando y despues.. NADAA  https://t.co/B6zVldxzSx"¬" @Duly10_"¬23
"PETRO"¬"RT @MarcoAn41778761: El sobrino de petro capturado en cerete, Cordoba, delinquiendo, QUE HORROR QUE VERGUENZA https://t.co/TydIGU18hn"¬" @MarcoAn41778761"¬23
"PETRO"¬"RT @Erospi1314: NO es @SecPompeoNO es @PalomaValenciaLno es @herbinhoyosEs el cabecilla de la fachada ilegal Colombia humana Bolivariana.."¬" @Erospi1314"¬23
"PETRO"¬"RT @DonNadieOficial: Mi empleada domestica voto por Petro porque esperaba que le regalara una casa. Como perdio, ahora esta haciendo las vu.."¬" @DonNadieOficial"¬23
"PETRO"¬"RT @alemap8615: Aca un  bello recuerdo: Mario Javier Gallo.  ULTOV 84 (@Setulus1) twitteo:Pss,Pss.. @petrogustavo!!.."¬" @alemap8615"¬22
"PETRO"¬"RT @lasillavacia: @MarcoAn41778761 Hola. Esa foto corresponde a otra persona, capturada en Medellin, como verificamos hace mas de dos meses.."¬" @lasillavacia"¬22
"PETRO"¬"RT @davidgarciarod: Nueva Cinemateca que hoy se inaugura es una mas de las obras que dejo la alcaldia de @petrogustavoFui diario testigo.."¬" @davidgarciarod"¬22
"PETRO"¬"RT @carlosmaduro9: @jomasalsa44 @merv59 Por que a mi,y no a Petro?Que encrucijada del alma con cual de las dos me ire? https://t.co/Ah13X8.."¬" @carlosmaduro9"¬22
"PETRO"¬"RT @elcuchoanticom: Los dejo..Que tengan FELIZ NOCHE amigos URIBISTAS.Manana esperen repeticionDel capitulo.""La bolsa de petro"" La tar.."¬" @elcuchoanticom"¬21
"PETRO"¬"RT @jndevis: Que no se note el nivel patetico del amarillismo de este pasquin .@pulzo, tratando de hacer ver la posible perdida de la curul.."¬" @jndevis"¬21
"PETRO"¬"RT @carlos8a210856: .Yo daria lo que fuera porque le callaran la boca a este imbecil PETRORREA y mas si le quitan su curul.. parece que al.."¬" @carlos8a210856"¬20
"PETRO"¬"RT @DOAHIJUEPUTA6: Este hijueputa mantienen pruebas de todo, ?sera que ya se la probo a Petro?.. ?que piensan sus mercedes? https://t.co/.."¬" @DOAHIJUEPUTA6"¬20
"PETRO"¬"RT @RafaelMena1970: La cocaina no produce diabetes, pero acorta el tiempo de vida radicalmente, provoca danos neurologicos severos a nivel.."¬" @RafaelMena1970"¬20
"PETRO"¬"RT @PizarroMariaJo: Aqui mi compromiso, acompanare a la comunidad de #Buenaventura, a los lideres del Paro Civico y a mi colega @AlexLopezM.."¬" @PizarroMariaJo"¬20
"PETRO"¬"RT @ReveladosCol: @asdepicas9 @Pelicolombianas @CorteSupremaJ @sergio_fajardo Aqui esta la transcripcion que hace la @CorteSupremaJ de la m.."¬" @ReveladosCol"¬20
"PETRO"¬"RT @JuanCamilo: Cuando digo que estos #DronesParaLaSeguridad no son de Fisher Price suena a chiste pero no lo es: en la Alcaldia de Petro c.."¬" @JuanCamilo"¬20
"PETRO"¬"RT @armestonelson: Despues de ver la actitud uribista del Partido Verde contra la paz, me doleria por primera vez, invitar en contra de @pe.."¬" @armestonelson"¬19
