"LLAVE_BUSQUEDA"¬"TWEET"¬"USUARIO_RT"¬"CONTEO"
"URIBE"¬"RT @edisonbedoya: Bienvenidos al pais que ama @AlvaroUribeVelNarcotraficoParamilitarismoFalsos Positivos, etc..@AidaAvellaE@PizarroM.."¬" @edisonbedoya"¬27
"URIBE"¬"RT @DianaUribefm: #MiercolesdecineRocketman.Una epica fantasia musical sobre la vida de Elton Jhon. Analisis en nuestro canal de YouTub.."¬" @DianaUribefm"¬27
"URIBE"¬"RT @macdonal5: Con @IvanDuque volvieron los FALSOS POSITIVOS y los asesinatos del narcoparamilitarismo legalizado de ALVARO URIBE VELEZ y s.."¬" @macdonal5"¬27
"URIBE"¬"RT @HellennDeTroya: @angelamrobledo En serio? Muestre me el indictment de la Corte de los estados unidos DEL presidente Uribe? Muestre la o.."¬" @HellennDeTroya"¬26
"URIBE"¬"RT @Amirsajim19: Felicitaciones presidente @AlvaroUribeVel, mientras unos hablan, el @CeDemocratico construye, Colombia necesita lideres po.."¬" @Amirsajim19"¬26
"URIBE"¬"RT @matadoreltiempo: Seg¬n Uribe, Santos dej¬ 200 mil hect¬reas de coca.Duque en 10 meses acab¬ con 80 mil hect¬reas. (sin glifosato),a e¬"¬" @matadoreltiempo"¬26
"URIBE"¬"RT @vocesco: ""Uribe deberia acogerse a la JEP por el dano que le hizo al pais"": Jesus Santrich https://t.co/UBgorJMoAm"¬" @vocesco"¬26
"URIBE"¬"RT @CasandroMartell: 18 hospitales cerro Uribe en sus gobiernos y la salud fue entregada a privados como SaludCoop y Medimas, que  roban y.."¬" @CasandroMartell"¬25
"URIBE"¬"RT @macdonal5: @angelagarzonc Pero NO te indigna que el TRIPLEHIJUEPUTA narcotraficante 82 y criminal de lesa humanidad ALVARO URIBE VELEZ.."¬" @macdonal5"¬25
"URIBE"¬"RT @janella360: Yo soy Uribista pura Pura sangre y me voy con Miguel Uribe. https://t.co/SkveOLkkX"¬" @janella360"¬24
"URIBE"¬"RT @Stellacsg: @GustavoBolivar A Uribe NO lo ha visto JAMAS cometiendo delito alguno,  como evidentemente se vio a Santrich despues de la f.."¬" @Stellacsg"¬24
"URIBE"¬"RT @ANNALVAREZG: INCREIBLE .. este tipo de trinos sin analisis y coherencia son lo q nos hace una verguenza universal.Le pregunto a.."¬" @ANNALVAREZG"¬24
"URIBE"¬"RT @realmadrid_gifs: DE INFARTO - La novia de Mateus Uribe que te arrancara suspiros https://t.co/8FmZRNq35z"¬" @realmadrid_gifs"¬23
"URIBE"¬"RT @crotatas: @SaninPazC @intiasprilla ?Y si son tan puristas esos verdes, por que no levantan un letrero que diga ""Paz si, Uribe No"" Con t.."¬" @crotatas"¬23
"URIBE"¬"RT @Guajira9112: @angelamrobledo @rafatierrabuena Mire vieja alcahueta y sinverguenza aqui estamos hablando es del narco que agarraron trat.."¬" @Guajira9112"¬23
"URIBE"¬"RT @yumbila: Definamos esto de manera civilizadaDespues de intimidar con armas para dar un golpe de estado y entregarle el partido al @.."¬" @yumbila"¬23
"URIBE"¬"RT @DonCriterioC: @MirandaBogota Katherine el sera congresista hasta que la corte lo declare culpable en justicia,  igual que a Uribe. Esa.."¬" @DonCriterioC"¬23
"URIBE"¬"RT @BajaAlcurnia: Otra vez parezco defensor de Santrich, pero es que carece de logica que no hagan lo mismo con el Senador Uribe, quien es,.."¬" @BajaAlcurnia"¬23
"URIBE"¬"RT @IanSchnaida: Desgarradora la declaracion del Coronel (r) Rincon Amado sobre la presion que ejercia el General Montoya, del gobierno Uri.."¬" @IanSchnaida"¬23
"URIBE"¬"RT @KikePrivatiza: @intiasprilla @PartidoVerdeCoL Tan chevere Claudia Lopez, hace poco dijo que no mas peleas, que pasemos la pagina de U.."¬" @KikePrivatiza"¬22
"URIBE"¬"RT @ginachef: Pero le alegra que Alvaro Uribe Velez este en el Congreso. Porque claro, Uribe no es ni arrogante, ni polariza, ni hay dudas.."¬" @ginachef"¬22
"URIBE"¬"RT @LaOrejaRoja: ""En este articulo encontrara 22 grandes masacres que hubo en el Gobierno de Alvaro Uribe, a lo largo y ancho del pais. ?La.."¬" @LaOrejaRoja"¬21
"URIBE"¬"RT @MikeLaRuralBass: @angelamrobledo Esto es lo que tiene a uribe sin dormir. La verdad saldra a la luz."¬" @MikeLaRuralBass"¬21
"URIBE"¬"RT @JoseRobAlvarezV: @ibepacheco @JoseAGuerra @TomasGuanipa Ellos le hicieron el juego a una mafia y ahora pagan las consecuencias de negoc.."¬" @JoseRobAlvarezV"¬21
"URIBE"¬"RT @YERADA69: @ALVAROHPRADA Representante: usted y su guia espiritual @AlvaroUribeVel estan investigados ante la @CorteSupremaJ por crear f.."¬" @YERADA69"¬21
"URIBE"¬"RT @SoniaGiraldo20: @tomasuribeEco Primo de Narco (Ana Maria Uribe Cifuentes),Tia Narco (Dolly Cifuentes Villa),Tio de Narco (Alberto Uribe.."¬" @SoniaGiraldo20"¬20
"URIBE"¬"RT @Johanacol123451: @GustavoBolivar Yo vi la entrevista y en ninguna parte nombraron a nuestro Ex Presidente Alvaro Uribe Velez, no hable.."¬" @Johanacol123451"¬20
"URIBE"¬"RT @GloriaCuartas: Centro democratico y otros partidos  rechazan @SantrichLibre pero se les olvida que tienen a Uribe y otros delincuentes.."¬" @GloriaCuartas"¬20
"URIBE"¬"RT @ReneMol12810460: Esto por aqui para Gustavo Bolivar vea aprobado proyecto de la senadora Paloma Valencia para favorecer a 350 mil famil.."¬" @ReneMol12810460"¬20
"URIBE"¬"RT @ChurchillBogota: La defensa de los narcoCongresistas. De los violadores. Esta senora minimo debe estar presa o un psiquiatra. Asqueroso.."¬" @ChurchillBogota"¬20
"URIBE"¬"RT @macdonal5: .@merv59 @pedrosalazar420 @Barreja @fercasa14 @pormillano @gurozu @LeilaChujfi @Lucas8977309 @alkaravan @byronaedo @JNeiraN.."¬" @macdonal5"¬20
"URIBE"¬"RT @LeilaChujfi: Baez ya dijo que la cifra real de paramilitares desmovilizados es mentira, realmente fue la mitad, la otra mitad vagos y e.."¬" @LeilaChujfi"¬19
"URIBE"¬"RT @JJoseTrujillo: La degradacion en que @JuanManSantos dejo a Col, se refleja en este ""yo con yo"" entre ""Santrich y @MJDuzan; un asesino/s.."¬" @JJoseTrujillo"¬19
"URIBE"¬"RT @Lynx_Arya: @intiasprilla @PartidoVerdeCoL Me encantaria que lo hubieran hecho, al menos, cuando NYT saco los cables desclasificados sob.."¬" @Lynx_Arya"¬19
"URIBE"¬"RT @elmermontana: ?Para quien cree usted que  gobierna @IvanDuque ?a) Para todos los colombianosb) Solamente para los uribistasc) Para.."¬" @elmermontana"¬19
"URIBE"¬"RT @chhchchchanges: Para cuando el letrero para que @AlvaroUribeVel  se vaya?.. o ahi si no?  #SantrichEsPaz https://t.co/VX0lzOjAxl"¬" @chhchchchanges"¬18
"URIBE"¬"RT @aqmoncaleano: ASQUEROSO ver a Inti Asprilla sin la mascara de democrata, con su partido Verde. Cinico desvergonzado protestando contra.."¬" @aqmoncaleano"¬18
